name,link,upvotes,downvotes,year,order
Cloud Ariana Grande (female) ~ 2018,https://www.fragrantica.com/perfume/Ariana-Grande/Cloud-50384.html,26,59,2018,499
Forever Red Bath & Body Works (female) ~ 2012,https://www.fragrantica.com/perfume/Bath-Body-Works/Forever-Red-17109.html,3,13,2012,500
Vanille Paradoxe Les Parfums de Rosine (unisex) ~ 2019,https://www.fragrantica.com/perfume/Les-Parfums-de-Rosine/Vanille-Paradoxe-53348.html,2,11,2019,501
Milk Commodity (unisex) ~ 2021,https://www.fragrantica.com/perfume/Commodity/Milk-69191.html,2,11,2021,502
Guipure & Silk Jeanne Arthes (female),https://www.fragrantica.com/perfume/Jeanne-Arthes/Guipure-Silk-7146.html,2,11,0,503
Skarlett Maurer & Wirtz (female) ~ 1994,https://www.fragrantica.com/perfume/Maurer-Wirtz/Skarlett-38388.html,2,11,1994,504
Néroli & Orchidée Eau Intense L'Occitane en Provence (female) ~ 2021,https://www.fragrantica.com/perfume/L-Occitane-en-Provence/Neroli-Orchidee-Eau-Intense-70419.html,3,13,2021,505
Le Regent Oriza L. Legrand (unisex) ~ 2020,https://www.fragrantica.com/perfume/Oriza-L-Legrand/Le-Regent-62019.html,2,11,2020,506
Sex And The Sea Neroli Francesca Bianchi (unisex) ~ 2019,https://www.fragrantica.com/perfume/Francesca-Bianchi/Sex-And-The-Sea-Neroli-54515.html,4,15,2019,507
Tobacco & Tonka Bean Banana Republic (unisex) ~ 2019,https://www.fragrantica.com/perfume/Banana-Republic/Tobacco-Tonka-Bean-63828.html,2,11,2019,508
Annicke 2 EIGHT & BOB (female) ~ 2018,https://www.fragrantica.com/perfume/EIGHT-BOB/Annicke-2-51613.html,1,9,2018,509
