name,link,upvotes,downvotes,year,order
Ange Ou Demon Le Secret (2014) Givenchy (female) ~ 2014,https://www.fragrantica.com/perfume/Givenchy/Ange-Ou-Demon-Le-Secret-2014-23362.html,27,31,2014,111
Rosabotanica Balenciaga (female) ~ 2013,https://www.fragrantica.com/perfume/Balenciaga/Rosabotanica-21987.html,25,27,2013,112
Aqua Allegoria Teazzurra Guerlain (unisex) ~ 2015,https://www.fragrantica.com/perfume/Guerlain/Aqua-Allegoria-Teazzurra-29396.html,15,7,2015,113
L'Eau de Chloe Chloé (female) ~ 2012,https://www.fragrantica.com/perfume/Chloe/L-Eau-de-Chloe-14000.html,16,9,2012,114
Light Blue Eau Intense Pour Homme Dolce&Gabbana (male) ~ 2017,https://www.fragrantica.com/perfume/Dolce-Gabbana/Light-Blue-Eau-Intense-Pour-Homme-44035.html,23,24,2017,115
Eau Sauvage Cologne Dior (male) ~ 2015,https://www.fragrantica.com/perfume/Dior/Eau-Sauvage-Cologne-30854.html,15,8,2015,116
DKNY Be Delicious Donna Karan (female) ~ 2004,https://www.fragrantica.com/perfume/Donna-Karan/DKNY-Be-Delicious-498.html,22,22,2004,117
Miracle Lancôme (female) ~ 2000,https://www.fragrantica.com/perfume/Lancome/Miracle-184.html,21,20,2000,118
1881 Cerruti (female) ~ 1995,https://www.fragrantica.com/perfume/Cerruti/1881-327.html,15,8,1995,119
Acqua di Gio Giorgio Armani (female) ~ 1995,https://www.fragrantica.com/perfume/Giorgio-Armani/Acqua-di-Gio-411.html,14,6,1995,120
Aqua Allegoria Pera Granita Guerlain (female) ~ 2016,https://www.fragrantica.com/perfume/Guerlain/Aqua-Allegoria-Pera-Granita-35554.html,22,23,2016,121
Into the Blue Escada (female) ~ 2006,https://www.fragrantica.com/perfume/Escada/Into-the-Blue-998.html,17,13,2006,122
Dior Homme Sport Dior (male) ~ 2008,https://www.fragrantica.com/perfume/Dior/Dior-Homme-Sport-4033.html,17,13,2008,123
Eau des Merveilles Bleue Hermès (female) ~ 2016,https://www.fragrantica.com/perfume/Hermes/Eau-des-Merveilles-Bleue-42747.html,18,15,2016,124
Aqva Divina Bvlgari (female) ~ 2015,https://www.fragrantica.com/perfume/Bvlgari/Aqva-Divina-29442.html,15,9,2015,125
Bombshell Victoria's Secret (female) ~ 2010,https://www.fragrantica.com/perfume/Victoria-s-Secret/Bombshell-10190.html,27,34,2010,126
Omnia Green Jade Bvlgari (female) ~ 2009,https://www.fragrantica.com/perfume/Bvlgari/Omnia-Green-Jade-4941.html,16,12,2009,127
